,text,label
1461,मेरो त पहिले नै बिहे भईसक्यो,2
1462,मायाप्रेम जति बाँडाे तेति बढ्छ रे तर बढ्नि चै जनसंख्या मात्रै हाे,2
1463,मायाप्रेम जति बाँडाे तेति बढ्छ,2
1464,बढ्नि चै जनसंख्या मात्रै हाे,2
1465,चैत महिना भएर बाबा ममि चुपलाग्नु भाछ अर्को बैशाखमा पालो जरुर पाऊँछौ,2
1466,चैत महिना भएर बाबा ममि चुपलाग्नु भाछ,2
1467,बाबा ममि चुपलाग्नु भाछ,2
1468,अर्को बैशाखमा पालो जरुर पाऊँछौ,2
1469,हाम्लाइ आउनुनी त्यस्तो अफर यति बेला सम्म cricket team बनाइ सक्थे म,2
1470,हाम्लाइ आउनुनी त्यस्तो अफर,2
1471,नेपालको पढाई सकेर विदेशमा पढ्दानी कुनै सुरसार छैन बा ब्रोको,2
1472,कुनै सुरसार छैन बा ब्रोको,2
1473,मलाई बाल छैन,2
1474,नापिस तैले,0
1475,भुटुवा बनाउन मलाइ खसिको Blood चाहिएको छ,2
1476,खसिको Blood चाहिएको छ,2
1477,अलिकति रगत त मलाई पनि चाईयाथ्यो उन्लाई लब लेतर लेख्न छ,2
1478,उन्लाई लब लेतर लेख्न छ,2
1479,अलिकति रगत त मलाई पनि चाईयाथ्यो,2
1480,भैरहवा को मान्छे कहाँ जाने नि रुटिने दाइ भन्देउ न यार,2
1481,भैरहवा को मान्छे कहाँ जाने नि ?,2
1482,मोटिभेसनल वाला ले भन्ने भनेको हामिले गर्न नसक्ने क्यै छैन  लगनशील हुनुस मन दिनुस मात्रै भन्ने हुन्,2
1483,मोटिभेसनल वाला ले भन्ने भनेको हामिले गर्न नसक्ने क्यै छैन,2
1484,हामिले गर्न नसक्ने क्यै छैन,1
1485,लगनशील हुनुस मन दिनुस मात्रै भन्ने हुन्,2
1486,हस्तान्तरण गरेको छ,2
1487,VIP सेकृरिटि एम्बुलेन्स र दम्कल लाई बाटो नछोड्ने लाई यस्तै गर्नुपर्छ,0
